from,to
"Dolichospermum flos-aquae","Dolichospermum flos-aquae CCAP 1403/13F"
"Clostridium diolis","Clostridium diolis DSM 15410"
"Bifidobacterium breve","Bifidobacterium breve S27"
"Glutamicibacter arilaitensis","Glutamicibacter arilaitensis KLBMP5180"
"Staphylococcus felis","Staphylococcus felis ATCC 49168"
"Akkermansia muciniphila","Akkermansia muciniphila 139"
"Streptococcus pyogenes","Streptococcus pyogenes NCTC10876"
"Streptococcus pyogenes","Streptococcus pyogenes NGAS743"
"Rhizobium leguminosarum","Rhizobium leguminosarum bv. trifolii WSM1325"
"Bradyrhizobium ottawaense","Bradyrhizobium ottawaense OO99"
"Methanobrevibacter sp. AbM4","Methanobrevibacter sp. AbM4"
"Niabella soli","Niabella soli DSM 19437"
"Pseudomonas sp. LTJR-52","Pseudomonas sp. LTJR-52"
"Prevotella melaninogenica","Prevotella melaninogenica FDAARGOS_306"
"Mycobacteroides abscessus","Mycobacteroides abscessus FLAC006"
"Corynebacterium pseudotuberculosis","Corynebacterium pseudotuberculosis CIP 52.97"
"Afipia sp. GAS231","Afipia sp. GAS231"
"Pseudomonas syringae","Pseudomonas syringae pv. actinidiae MAFF212063"
"Francisella tularensis","Francisella tularensis subsp. holarctica 19OD0758"
"Klebsiella oxytoca","Klebsiella oxytoca CAV1015"
"Variovorax sp. RA8","Variovorax sp. RA8"
"Paenibacillus mucilaginosus","Paenibacillus mucilaginosus K02"
"Shewanella sp. FJAT-51800","Shewanella sp. FJAT-51800"
"Xylanimicrobium sp. FW10M-9","Xylanimicrobium sp. FW10M-9"
"blood disease bacterium R229","blood disease bacterium R229"
"Frankia casuarinae","Frankia casuarinae sp. CcI3"
"Klebsiella michiganensis","Klebsiella michiganensis AKKL-001"
"Alkalihalobacillus krulwichiae","Alkalihalobacillus krulwichiae AM31D"
"Bacillus pumilus","Bacillus pumilus 7P"
"Bacillus sp. PAMC28748","Bacillus sp. PAMC28748"
"Thermosynechococcus sp. TA-1","Thermosynechococcus sp. TA-1"
"Salmonella enterica","Salmonella enterica SEHaa3795"
"Streptococcus intermedius","Streptococcus intermedius FDAARGOS_769"
"Staphylococcus aureus","Staphylococcus aureus P2D15C1"
"Streptococcus pseudopneumoniae","Streptococcus pseudopneumoniae IS7493"
"Staphylococcus aureus","Staphylococcus aureus subsp. aureus SA957"
"Rhodopseudomonas palustris","Rhodopseudomonas palustris YSC3"
"Escherichia coli","Escherichia coli SJ7"
"Salmonella enterica","Salmonella enterica subsp. salamae serovar 57:z29:z42 ST114"
"Rhizobium sp. Y9","Rhizobium sp. Y9"
"Clostridium tyrobutyricum","Clostridium tyrobutyricum W428"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000189"
"Burkholderia dolosa","Burkholderia dolosa FDAARGOS_1272"
"Klebsiella pneumoniae","Klebsiella pneumoniae D16KP0017"
"Phaeobacter inhibens","Phaeobacter inhibens P83"
"Bradyrhizobium arachidis","Bradyrhizobium arachidis CCBAU 051107"
"Staphylococcus haemolyticus","Staphylococcus haemolyticus GDY8P80P"
"Spiroplasma citri","Spiroplasma citri C5"
"Mycobacteroides chelonae","Mycobacteroides chelonae Myco3a"
"Treponema pallidum","Treponema pallidum subsp. pallidum PT_SIF1261"
"Staphylococcus aureus","Staphylococcus aureus IT1-S"
"Vibrio anguillarum","Vibrio anguillarum S2 2/9"
"Acinetobacter lwoffii","Acinetobacter lwoffii 12CE1"
"Serratia ficaria","Serratia ficaria NCTC12148"
"Lelliottia jeotgali","Lelliottia jeotgali PFL01"
"Bifidobacterium pullorum","Bifidobacterium pullorum subsp. gallinarum CACC 514"
"Lactiplantibacillus plantarum","Lactiplantibacillus plantarum AR195"
"Escherichia coli","Escherichia coli 130"
"Escherichia coli","Escherichia coli RIVM_C029951"
"Escherichia coli","Escherichia coli CDC#03-98"
"Methylocystis rosea","Methylocystis rosea BRCS1"
"Streptococcus pneumoniae","Streptococcus pneumoniae JJA"
"Corynebacterium pseudotuberculosis","Corynebacterium pseudotuberculosis sigB"
"Flavobacterium psychrophilum","Flavobacterium psychrophilum FPG101"
"Bordetella bronchiseptica","Bordetella bronchiseptica I328"
"Escherichia coli","Escherichia coli O157:H7 2-6-2"
"Streptococcus pneumoniae","Streptococcus pneumoniae CGSP14"
"Treponema phagedenis","Treponema phagedenis B43.1"
"Limosilactobacillus fermentum","Limosilactobacillus fermentum SRCM 103290"
"Klebsiella pneumoniae","Klebsiella pneumoniae subsp. pneumoniae KpvST383_NDM_OXA-48"
"Lelliottia amnigena","Lelliottia amnigena ZB04"
"Mesorhizobium sp. INR15","Mesorhizobium sp. INR15"
"Campylobacter sp. CCUG 57310","Campylobacter sp. CCUG 57310"
"Mannheimia haemolytica","Mannheimia haemolytica 1514"
"Virgibacillus necropolis","Virgibacillus necropolis LMG 19488"
"[Haemophilus] ducreyi","[Haemophilus] ducreyi VAN3"
"Pseudomonas multiresinivorans","Pseudomonas multiresinivorans populi"
"Mycoplasma capricolum","Mycoplasma capricolum subsp. capripneumoniae JF6037"
"Staphylococcus aureus","Staphylococcus aureus M51"
"Anaerocolumna sedimenticola","Anaerocolumna sp. CBA3638"
"Runella slithyformis","Runella slithyformis DSM 19594"
"Jeotgalibaca ciconiae","Jeotgalibaca ciconiae H21T32"
"Elizabethkingia anophelis","Elizabethkingia anophelis CSID_3000521207"
"Treponema pallidum","Treponema pallidum subsp. pallidum CW56"
"Rhodothermus marinus","Rhodothermus marinus AA2-13"
"Streptomyces sp. Sge12","Streptomyces sp. Sge12"
"Enterobacter hormaechei","Enterobacter hormaechei Eho-2"
"Brucella melitensis","Brucella melitensis CIT43"
"Ralstonia solanacearum","Ralstonia solanacearum FJAT15244.F50"
"Loigolactobacillus coryniformis","Loigolactobacillus coryniformis CBA3616"
"Streptococcus australis","Streptococcus australis NCTC13166"
"Candidatus Fukatsuia symbiotica","Candidatus Fukatsuia symbiotica 5D"
"Janthinobacterium agaricidamnosum","Janthinobacterium agaricidamnosum BHSEK"
"Klebsiella pneumoniae","Klebsiella pneumoniae FDAARGOS_442"
"Piscirickettsia salmonis","Piscirickettsia salmonis NVI 5692"
"Methanosarcina sp. 795","Methanosarcina sp. 795"
"Mycobacterium kansasii","Mycobacterium kansasii 11MK"
"Pandoraea vervacti","Pandoraea vervacti NS15"
"Klebsiella pneumoniae","Klebsiella pneumoniae SMKP03"
"Halalkaliarchaeum desulfuricum","Halalkaliarchaeum desulfuricum AArc-Sl"
"Vibrio cholerae","Vibrio cholerae O1 biovar El Tor C6709"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120734"
"Taylorella asinigenitalis","Taylorella asinigenitalis MCE3"
"Staphylococcus sp. MI 10-1553","Staphylococcus sp. MI 10-1553"
"Klebsiella pneumoniae","Klebsiella pneumoniae subsp. pneumoniae WCHKP015093"
"Klebsiella pneumoniae","Klebsiella pneumoniae subsp. pneumoniae KPN_KPC_HUG_07"
"Bordetella pertussis","Bordetella pertussis I344"
"Streptococcus equi","Streptococcus equi subsp. zooepidemicus AZ-45470"
"Ralstonia solanacearum","Ralstonia solanacearum IBSBF 2570"
"Aggregatibacter actinomycetemcomitans","Aggregatibacter actinomycetemcomitans HK1651"
"Klebsiella pneumoniae","Klebsiella pneumoniae L482"
"Bacillus thuringiensis","Bacillus thuringiensis MYBT18246"
"Sulfurovum indicum","Sulfurovum indicum ST-419"
"Yersinia pestis","Yersinia pestis 790"
"Bacillus amyloliquefaciens","Bacillus amyloliquefaciens XJ5"
"Escherichia coli","Escherichia coli 107"
"Klebsiella pneumoniae","Klebsiella pneumoniae KP38731"
"Escherichia coli","Escherichia coli pV01-18-E02-025-051"
"Lactobacillus acidophilus","Lactobacillus acidophilus 30SC"
"Acinetobacter baumannii","Acinetobacter baumannii XL380"
"Bacillus glycinifermentans","Bacillus glycinifermentans KBN06P03352"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa DSM 50071 = NBRC 12689"
"Sinorhizobium meliloti","Sinorhizobium meliloti AK21"
"Piscirickettsia salmonis","Piscirickettsia salmonis Psal-072"
"Pseudomonas putida","Pseudomonas putida WP8-W18-CRE-01"
"Pseudomonas protegens","Pseudomonas protegens PPRAR08"
"Campylobacter fetus","Campylobacter fetus subsp. venerealis str. 84-112"
"endosymbiont of Acanthamoeba sp. UWC8","endosymbiont of Acanthamoeba sp. UWC8"
"Pseudarthrobacter sp. NIBRBAC000502771","Pseudarthrobacter sp. NIBRBAC000502771"
"Mesorhizobium sp. NZP2298","Mesorhizobium sp. NZP2298"
"Streptococcus agalactiae","Streptococcus agalactiae NEM316"
"Helicobacter pylori","Helicobacter pylori 7.13_D1b"
"Citrobacter freundii","Citrobacter freundii E51"
"Staphylococcus aureus","Staphylococcus aureus FDAARGOS_766"
"Serratia marcescens","Serratia marcescens UMH9"
"Psychrobacillus sp. AK 1817","Psychrobacillus sp. AK 1817"
"Caldilinea aerophila","Caldilinea aerophila DSM 14535 = NBRC 104270"
"Staphylococcus aureus","Staphylococcus aureus P1D8C2"
"Weissella koreensis","Weissella koreensis SK"
"Ehrlichia ruminantium","Ehrlichia ruminantium str. Gardel"
"Leuconostoc citreum","Leuconostoc citreum WiKim0096"
"Borrelia hermsii","Borrelia hermsii CC1"
"Citrobacter freundii","Citrobacter freundii CIFR51929"
"Streptomyces silaceus","Streptomyces silaceus ACCC40021"
"Cupriavidus necator","Cupriavidus necator H16"
"Erysipelothrix inopinata","Erysipelothrix inopinata DSM 15511"
"Bordetella holmesii","Bordetella holmesii H903"
"Staphylococcus aureus","Staphylococcus aureus CFSAN007851"
"Clostridioides difficile","Clostridioides difficile 020711"
"Streptococcus pneumoniae","Streptococcus pneumoniae SPN XDR SMC1710-32"
"Bosea sp. Tri-49","Bosea sp. Tri-49"
"Azospira oryzae","Azospira oryzae PS"
"Rhizobium sp. ACO-34A","Rhizobium sp. ACO-34A"
"Clostridioides difficile","Clostridioides difficile DSM 28669"
"Escherichia coli","Escherichia coli 2017.15.01CC"
"Enterobacter sp. E76","Enterobacter sp. E76"
"Geobacter sulfurreducens","Geobacter sulfurreducens AM-1"
"Haemophilus parainfluenzae","Haemophilus parainfluenzae NCTC10665"
"Treponema pallidum","Treponema pallidum subsp. endemicum Iraq B"
"Helicobacter pylori","Helicobacter pylori F28"
"Mycolicibacterium smegmatis","Mycolicibacterium smegmatis MC2 155"
"Sulfodiicoccus acidiphilus","Sulfodiicoccus acidiphilus HS-1"
"Variovorax boronicumulans","Variovorax boronicumulans J1"
"Bordetella sp. J329","Bordetella sp. J329"
"Clostridioides difficile","Clostridioides difficile DSM 28196"
"Escherichia coli","Escherichia coli 122"
"Parolsenella catena","Parolsenella catena JCM 31932"
"Flavobacterium columnare","Flavobacterium columnare F9R69"
"Streptococcus pneumoniae","Streptococcus pneumoniae 2245STDY5605669"
"Chromobacterium vaccinii","Chromobacterium vaccinii 21-1"
"Haemophilus influenzae","Haemophilus influenzae C486"
"Campylobacter jejuni","Campylobacter jejuni subsp. jejuni NCTC 11168-mcK12E5"
"Leptospira santarosai","Leptospira santarosai ah2"
"Shimwellia blattae","Shimwellia blattae NCTC12127"
"Streptococcus dysgalactiae","Streptococcus dysgalactiae subsp. dysgalactiae STREP97-15"
"Streptomyces sp. So13.3","Streptomyces sp. So13.3"
"Francisella tularensis","Francisella tularensis subsp. holarctica FTNF002-00"
"Roseomonas gilardii","Roseomonas gilardii U14-5"
"Methanosarcina mazei","Methanosarcina mazei S-6"
"Bifidobacterium animalis","Bifidobacterium animalis subsp. lactis Bl-04"
"Pandoraea sputorum","Pandoraea sputorum NCTC13161"
"Maribacter sp. MAR_2009_60","Maribacter sp. MAR_2009_60"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa H27930"
"Klebsiella pneumoniae","Klebsiella pneumoniae KSB1_7J"
"Mesotoga prima","Mesotoga prima MesG1.Ag.4.2"
"Ruminococcus bicirculans","Ruminococcus bicirculans 80/3"
"Lactiplantibacillus plantarum","Lactiplantibacillus plantarum CACC 558"
"Xanthomonas oryzae","Xanthomonas oryzae pv. oryzae HuN37"
"Gimesia alba","Gimesia alba Pan241w"
"Bacillus aerophilus","Bacillus aerophilus 232"
"Mycobacteroides abscessus","Mycobacteroides abscessus subsp. massiliense str. GO 06"
"Pseudomonas fragi","Pseudomonas fragi NL20W"
"Salmonella enterica","Salmonella enterica FDA00009424"
"Lactiplantibacillus plantarum","Lactiplantibacillus plantarum KLDS1.0386"
"Tenacibaculum sp. DSM 106434","Tenacibaculum sp. DSM 106434"
"Bradyrhizobium diazoefficiens","Bradyrhizobium diazoefficiens XF9"
"Escherichia coli","Escherichia coli ECZP248"
"Candidatus Saccharibacteria bacterium oral taxon 955","Candidatus Saccharibacteria bacterium oral taxon 955 PM004"
"Mycobacteroides abscessus","Mycobacteroides abscessus FLAC004"
"Francisella orientalis","Francisella orientalis FNO95"
"Mannheimia haemolytica","Mannheimia haemolytica 1454"
"Mycobacterium xenopi","Mycobacterium xenopi JCM 15661T"
"Bacillus subtilis","Bacillus subtilis VV2"
"Buchnera aphidicola","Buchnera aphidicola (Aphis nasturtii) Ana"
"Pseudomonas fragi","Pseudomonas fragi P121"
"Legionella sp. PC997","Legionella sp. PC997"
"Streptomyces sp. SGAir0924","Streptomyces sp. SGAir0924"
"Staphylococcus aureus","Staphylococcus aureus NCTC13395"
"Acinetobacter baumannii","Acinetobacter baumannii 3027STDY5784958"
"Burkholderia multivorans","Burkholderia multivorans P1Bm2012b"
"Helicobacter pylori","Helicobacter pylori 7.13_D1c"
"Klebsiella sp. WP4-W18-ESBL-05","Klebsiella sp. WP4-W18-ESBL-05"
"Bacillus subtilis","Bacillus subtilis DKU_NT_03"
"Streptomyces cyaneochromogenes","Streptomyces cyaneochromogenes MK-45"
"Pseudomonas sp. 43A","Pseudomonas sp. 43A"
"Klebsiella michiganensis","Klebsiella michiganensis FDAARGOS_647"
"Bacillus subtilis","Bacillus subtilis P8_B3"
"Corynebacterium sp. 2019","Corynebacterium sp. 2019"
"Thermococcus sp. 2319x1","Thermococcus sp. 2319x1"
"Aeromonas media","Aeromonas media R50-22"
"Mycobacterium paraintracellulare","Mycobacterium paraintracellulare M003"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Typhimurium CVM 20762"
"Truepera radiovictrix","Truepera radiovictrix DSM 17093"
"Pseudomonas fluorescens","Pseudomonas fluorescens G7"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. 77-1427"
"Mycobacterium shigaense","Mycobacterium shigaense UN-152"
"Bacillus velezensis","Bacillus velezensis SRCM102744"
"Staphylococcus aureus","Staphylococcus aureus NCTC4137"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa PAER4_119"
"Enterobacter hormaechei","Enterobacter hormaechei C126"
"Acholeplasma laidlawii","Acholeplasma laidlawii PG-8A"
"Polynucleobacter asymbioticus","Polynucleobacter asymbioticus QLW-P1DMWA-1"
"Treponema sp. RCC2812","Treponema sp. RCC2812"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa YL84"
"Streptococcus gordonii","Streptococcus gordonii NCTC3165"
"Escherichia coli","Escherichia coli WCHEC96200"
"Escherichia coli","Escherichia coli O157:H7 NE 1169-1"
"Achromobacter xylosoxidans","Achromobacter xylosoxidans NCTC10808"
"Chlamydia trachomatis","Chlamydia trachomatis C/TW-3"
"Mesorhizobium sp. J8","Mesorhizobium sp. J8"
"Methylobacterium currus","Methylobacterium currus PR1016A"
"Salmonella enterica","Salmonella enterica FDAARGOS_707"
"Staphylococcus aureus","Staphylococcus aureus NCTC11940"
"Streptococcus oralis","Streptococcus oralis subsp. oralis SN51445"
"Vibrio diabolicus","Vibrio diabolicus FA1"
"Francisella sp. LA112445","Francisella sp. LA112445 LA11-2445"
"Staphylococcus aureus","Staphylococcus aureus R46"
"Marinitoga sp. 1137","Marinitoga sp. 1137"
"Comamonas kerstersii","Comamonas kerstersii 8943"
"Vibrio alfacsensis","Vibrio alfacsensis CAIM 1831"
"Staphylococcus aureus","Staphylococcus aureus FORC_027"
"Mycobacteroides abscessus","Mycobacteroides abscessus subsp. abscessus GD22"
"Actinomyces sp. HMT897","Actinomyces sp. HMT897"
"Agrobacterium tumefaciens","Agrobacterium tumefaciens 1D1108"
"Campylobacter coli","Campylobacter coli S9"
"Pasteurella multocida","Pasteurella multocida FDAARGOS_384"
"Klebsiella pneumoniae","Klebsiella pneumoniae C16KP0036"
"Burkholderia pseudomallei","Burkholderia pseudomallei 3921"
"Microbacterium sp. HY60","Microbacterium sp. HY60"
"Bacillus altitudinis","Bacillus altitudinis 6ww6"
"Serratia marcescens","Serratia marcescens BP2"
"Rickettsia rhipicephali","Rickettsia rhipicephali HJ#5"
"Methylorubrum extorquens","Methylorubrum extorquens AM1"
"Enterobacter asburiae","Enterobacter asburiae ENIPBJ-CG1"
"Rhodococcus hoagii","Rhodococcus hoagii DSSKP-R-001"
"Flavobacterium psychrophilum","Flavobacterium psychrophilum FPS-S11B"
"Microbacterium sp. XT11","Microbacterium sp. XT11"
"Staphylococcus aureus","Staphylococcus aureus 08BA02176"
"Xenorhabdus nematophila","Xenorhabdus nematophila SII"
"Synechococcus sp. KORDI-100","Synechococcus sp. KORDI-100"
"Staphylococcus lugdunensis","Staphylococcus lugdunensis NCTC12217"
"Pasteurella multocida","Pasteurella multocida USDA-ARS-USMARC-59962"
"Oceanospirillaceae bacterium xL5","Oceanospirillaceae bacterium xL5"
"Prosthecochloris sp. CIB 2401","Prosthecochloris sp. CIB 2401"
"Fructilactobacillus lindneri","Fructilactobacillus lindneri TMW 1.1993"
"Thiomicrospira sp. S5","Thiomicrospira sp. S5"
"Bacillus anthracis","Bacillus anthracis FDAARGOS_706"
"Mesorhizobium sp. L-8-10","Mesorhizobium sp. L-8-10"
"Bradyrhizobium sp. WBAH23","Bradyrhizobium sp. WBAH23"
"Corynebacterium aquilae","Corynebacterium aquilae DSM 44791 S-613"
"Corynebacterium terpenotabidum","Corynebacterium terpenotabidum Y-11"
"Providencia rettgeri","Providencia rettgeri BML2496"
"Corynebacterium halotolerans","Corynebacterium halotolerans YIM 70093 = DSM 44683"
"Rickettsia rickettsii","Rickettsia rickettsii str. Sheila Smith"
"Sphingomonas paucimobilis","Sphingomonas paucimobilis Kira"
"Lachnospiraceae bacterium NSJ-38","Lachnospiraceae bacterium NSJ-38"
"Bartonella tribocorum","Bartonella tribocorum BM1374166"
"Mycoplasma gallisepticum","Mycoplasma gallisepticum str. F"
"Mycoplasma mycoides","Mycoplasma mycoides subsp. capri Ker.TCR. LT"
"Candidatus Xiphinematobacter sp.","Candidatus Xiphinematobacter sp. isolate P22"
"Escherichia coli","Escherichia coli CVM N17EC1164"
"Lacticaseibacillus casei","Lacticaseibacillus casei LC5"
"Klebsiella pneumoniae","Klebsiella pneumoniae PIMB15ND2KP27"
"Polaribacter sp. SA4-12","Polaribacter sp. SA4-12"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Heidelberg 09-036813-1A"
"Xanthomonas translucens","Xanthomonas translucens pv. translucens Km7"
"Burkholderia mallei","Burkholderia mallei 2002734299"
"Thermococcus peptonophilus","Thermococcus peptonophilus OG-1"
"Pseudomonas putida","Pseudomonas putida BR-PH17"
"Staphylococcus xylosus","Staphylococcus xylosus HKUOPL8"
"Streptococcus agalactiae","Streptococcus agalactiae SA5"
"Xylella fastidiosa","Xylella fastidiosa J1a12"
"Serratia ureilytica","Serratia ureilytica CC119"
"Candidatus Methylopumilus planktonicus","Candidatus Methylopumilus planktonicus MMS-VB-116"
"Helicobacter pylori","Helicobacter pylori F70"
"Companilactobacillus heilongjiangensis","Companilactobacillus heilongjiangensis DSM 28069"
"Streptococcus pyogenes","Streptococcus pyogenes FDAARGOS_534"
"Helicobacter suis","Helicobacter suis NHP19-0020"
"Spiroplasma alleghenense","Spiroplasma alleghenense PLHS-1"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Heidelberg str. 41578"
"Aeromonas hydrophila","Aeromonas hydrophila Aer_OnP4.2"
"Helicobacter pylori","Helicobacter pylori 7.13_D2a"
"Acidipropionibacterium jensenii","Acidipropionibacterium jensenii JS279"
"Marinobacter salinus","Marinobacter salinus Hb8"
"Bordetella pertussis","Bordetella pertussis B1917"
"Aeromonas veronii","Aeromonas veronii B565"
"Gemmataceae bacterium","Gemmataceae bacterium PL17"
"Pasteurella multocida","Pasteurella multocida CQ7"
"Streptococcus pseudoporcinus","Streptococcus pseudoporcinus NCTC13786"
"Ketogulonicigenium vulgare","Ketogulonicigenium vulgare SPU B805"
"Edwardsiella tarda","Edwardsiella tarda FL95-01"
"Flavobacterium sp. 140616W15","Flavobacterium sp. 140616W15"
"Corynebacterium pseudotuberculosis","Corynebacterium pseudotuberculosis 17"
"Bacillus cereus","Bacillus cereus 25"
"Klebsiella pneumoniae","Klebsiella pneumoniae VBA2172"
"Loigolactobacillus bifermentans","Loigolactobacillus bifermentans LB003"
"Limosilactobacillus reuteri","Limosilactobacillus reuteri ZLR003"
"Terribacillus aidingensis","Terribacillus aidingensis MP602"
"Bacillus sp. DU-106","Bacillus sp. DU-106"
"Bombella sp. KACC 21507","Bombella sp. KACC 21507"
"Clostridium butyricum","Clostridium butyricum CFSA3987"
"Aeromonas caviae","Aeromonas caviae R25-2"
"Fusobacterium nucleatum","Fusobacterium nucleatum subsp. polymorphum KCOM 1260 (=ChDC F218)"
"Mycobacterium tuberculosis","Mycobacterium tuberculosis 2279"
"Bifidobacterium bifidum","Bifidobacterium bifidum BF3"
"Pseudomonas putida","Pseudomonas putida DLL-E4"
"Corynebacterium endometrii","Corynebacterium endometrii LMM-1653"
"Bacteroides thetaiotaomicron","Bacteroides thetaiotaomicron FDAARGOS_935"
"Curtobacterium flaccumfaciens","Curtobacterium flaccumfaciens pv. flaccumfaciens Cff1037"
"Synechocystis sp. PCC 6803","Synechocystis sp. PCC 6803"
"Yersinia pestis","Yersinia pestis C-781"
"Serratia marcescens","Serratia marcescens Byron"
"Xanthomonas hortorum","Xanthomonas hortorum B07-007"
"Enterobacter asburiae","Enterobacter asburiae RHBSTW-00542"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121826"
"Staphylococcus aureus","Staphylococcus aureus P2D8C1"
"Aeromonas media","Aeromonas media R1-18"
"Bordetella bronchiseptica","Bordetella bronchiseptica I943"
"Enterobacter hormaechei","Enterobacter hormaechei"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120007"
"Bifidobacterium longum","Bifidobacterium longum subsp. infantis JCM 7011"
"Mycobacteroides abscessus","Mycobacteroides abscessus subsp. bolletii MA 1948"
"Proteus mirabilis","Proteus mirabilis HN2p"
"Streptococcus agalactiae","Streptococcus agalactiae CUGBS591"
"Brucella suis","Brucella suis bv. 2 CVI_196"
"Geobacter sp. DSM 9736","Geobacter sp. DSM 9736"
"Staphylococcus aureus","Staphylococcus aureus I36"
"Peribacillus butanolivorans","Peribacillus butanolivorans KJ40"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Reading CVM 21978"
"Lysobacter arenosi","Lysobacter arenosi R7"
"Corynebacterium flavescens","Corynebacterium flavescens OJ8"
"Bisgaard Taxon 40","Bisgaard Taxon 40 27576-1-I1"
"Escherichia coli","Escherichia coli ML35"
"Coxiella endosymbiont of Amblyomma americanum","Coxiella endosymbiont of Amblyomma americanum"
"Yersinia intermedia","Yersinia intermedia Y228"
"Sphingomonas sp. FARSPH","Sphingomonas sp. FARSPH"
"Rhodopseudomonas palustris","Rhodopseudomonas palustris GJ-22"
"Bordetella holmesii","Bordetella holmesii H319"
"Escherichia coli","Escherichia coli O157:H7 2149"
"Pasteurella multocida","Pasteurella multocida subsp. multocida str. HN07"
"Enterococcus faecalis","Enterococcus faecalis TY1"
"Chlamydia trachomatis","Chlamydia trachomatis RC-L2/55"
"Vibrio anguillarum","Vibrio anguillarum PF4-E1-2"
"Komagataeibacter saccharivorans","Komagataeibacter saccharivorans JH1"
"Rathayibacter festucae","Rathayibacter festucae DSM 15932"
"Escherichia coli","Escherichia coli O113:H21 FWSEC0011"
"Enterococcus faecalis","Enterococcus faecalis 110"
"Zymomonas mobilis","Zymomonas mobilis subsp. mobilis NCIMB 11163"
"Streptococcus pyogenes","Streptococcus pyogenes MGAS315"
"Acinetobacter wanghuae","Acinetobacter wanghuae dk386"
"Bacillus velezensis","Bacillus velezensis LC1"
"Helicobacter apodemus","Helicobacter apodemus SNUVETPUB-15-01"
"Pseudoalteromonas shioyasakiensis","Pseudoalteromonas shioyasakiensis D1497"
"Clostridioides difficile","Clostridioides difficile DSM 29688"
"Brucella abortus","Brucella abortus B4"
"Staphylococcus saprophyticus","Staphylococcus saprophyticus FDAARGOS_137"
"Rahnella sp. ERMR1:05","Rahnella sp. ERMR1:05"
"Streptomyces vietnamensis","Streptomyces vietnamensis GIM4.0001"
"Proteus mirabilis","Proteus mirabilis ChSC1905"
"Methanosarcina siciliae","Methanosarcina siciliae HI350"
"Synechococcus sp. RS9902","Synechococcus sp. RS9902"
"Pseudomonas synxantha","Pseudomonas synxantha R2-4-08W"
"Bacillus subtilis","Bacillus subtilis FDAARGOS_606"
"Neisseria meningitidis","Neisseria meningitidis M22811"
"Mycobacteroides abscessus","Mycobacteroides abscessus subsp. abscessus GD26"
"Bythopirellula goksoyri","Bythopirellula goksoyri Pr1d"
"Bordetella holmesii","Bordetella holmesii J790"
"Streptococcus pyogenes","Streptococcus pyogenes NCTC8328"
"Bordetella hinzii","Bordetella hinzii NCTC13199"
"Candidatus Kinetoplastibacterium crithidii","Candidatus Kinetoplastibacterium crithidii TCC036E"
"Mannheimia ovis","Mannheimia ovis ZY170218"
"Xanthomonas citri","Xanthomonas citri UnB-Xtec2D"
"Candidatus Nesciobacter abundans","Candidatus Nesciobacter abundans"
"Clostridioides difficile","Clostridioides difficile DSM 28670"
"Chlamydia trachomatis","Chlamydia trachomatis SQ02"
"Streptomyces sp. CRXT-G-22","Streptomyces sp. CRXT-G-22"
"Dehalococcoides mccartyi","Dehalococcoides mccartyi 195"
"Vibrio anguillarum","Vibrio anguillarum MVAV6203"
"Campylobacter lari","Campylobacter lari SCHS02"
"Xanthomonas oryzae","Xanthomonas oryzae pv. oryzae MAI106"
"Sulfolobus acidocaldarius","Sulfolobus acidocaldarius GG12-C01-09"
"Staphylococcus pseudintermedius","Staphylococcus pseudintermedius HKU10-03"
"Xanthomonas campestris","Xanthomonas campestris pv. campestris MAFF106712"
"Lacticaseibacillus paracasei","Lacticaseibacillus paracasei EG9"
"Bifidobacterium animalis","Bifidobacterium animalis subsp. lactis KLDS2.0603"
"Xylella fastidiosa","Xylella fastidiosa M23"
"Pseudomonas psychrophila","Pseudomonas psychrophila BS3667"
"Anaerococcus obesiensis","Anaerococcus obesiensis FDAARGOS_989"
"Escherichia coli","Escherichia coli O157:H7 str. Sakai"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120776"
"Faecalibaculum rodentium","Faecalibaculum rodentium Alo17"
"Rickettsia prowazekii","Rickettsia prowazekii str. RpGvF24"
"Xanthomonas hortorum","Xanthomonas hortorum VT106"
"Xanthomonas oryzae","Xanthomonas oryzae pv. oryzae KACC 10331"
"Neisseria gonorrhoeae","Neisseria gonorrhoeae NCTC13800"
"Streptococcus pneumoniae","Streptococcus pneumoniae SP49"
"Bifidobacterium adolescentis","Bifidobacterium adolescentis BBMN23"
"Streptococcus pyogenes","Streptococcus pyogenes MGAS10394"
"Usitatibacter palustris","Usitatibacter palustris Swamp67"
"Bifidobacterium dentium","Bifidobacterium dentium Bd1"
"Methylophilales bacterium MBRS-H7","Methylophilales bacterium MBRS-H7"
"Escherichia coli","Escherichia coli MSHS 472"
