from,to
"Marinobacterium georgiense","Marinobacterium georgiense IC961"
"Streptomyces nigra","Streptomyces nigra 452"
"Candidatus Amoebophilus asiaticus","Candidatus Amoebophilus asiaticus 5a2"
"Thermococcus","Thermococcus chitonophagus"
"Aeromonas salmonicida","Aeromonas salmonicida subsp. pectinolytica 34mel"
"Xanthomonas citri","Xanthomonas citri pv. glycines CFBP 2526"
"Rothia","Rothia mucilaginosa"
"Sinorhizobium","Sinorhizobium fredii"
"Paenibacillus odorifer","Paenibacillus odorifer CBA7130"
"Streptococcus mutans","Streptococcus mutans NG8"
"Psychromicrobium lacuslunae","Psychromicrobium lacuslunae IHBB 11108"
"Bifidobacterium adolescentis","Bifidobacterium adolescentis ATCC 15703"
"Staphylococcus","Staphylococcus sp. 17KM0847"
"Vibrio cholerae","Vibrio cholerae MS6"
"Comamonadaceae","Polaromonas"
"Clostridium butyricum","Clostridium butyricum CDC_51208"
"Streptomyces","Streptomyces albulus"
"Burkholderia","Burkholderia sp. CCGE1001"
"Cutibacterium acnes","Cutibacterium acnes TypeIA2 P.acn33"
"Bordetella parapertussis","Bordetella parapertussis J293"
"Pseudoalteromonas arctica","Pseudoalteromonas arctica A 37-1-2"
"Erwiniaceae","Wigglesworthia"
"Marinilabiliales","Marinilabiliaceae"
"Rhodopseudomonas palustris","Rhodopseudomonas palustris RCB100"
"Candidatus Phycorickettsia","Candidatus Phycorickettsia trachydisci"
"Serratia plymuthica","Serratia plymuthica C-1"
"Vibrio vulnificus","Vibrio vulnificus 93U204"
"Paucimonas lemoignei","Paucimonas lemoignei NCTC10937"
"Prosthecochloris","Prosthecochloris aestuarii"
"Ferrimonas","Ferrimonas lipolytica"
"Acidovorax avenae","Acidovorax avenae subsp. avenae QHB1"
"Bradyrhizobium arachidis","Bradyrhizobium arachidis CCBAU 051107"
"Clostridioides difficile","Clostridioides difficile TW11"
"Vibrio parahaemolyticus","Vibrio parahaemolyticus FORC_022"
"Pseudonocardiaceae","Kibdelosporangium"
"Burkholderia pseudomallei","Burkholderia pseudomallei MSHR6755"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344"
"Staphylococcus carnosus","Staphylococcus carnosus subsp. carnosus TM300"
"Dokdonia","Dokdonia sp. Dokd-P16"
"Streptococcus pyogenes","Streptococcus pyogenes NCTC10880"
"Klebsiella pneumoniae","Klebsiella pneumoniae ST307PT04"
"Halobellus","Halobellus limi"
"Brenneria","Brenneria rubrifaciens"
"Lactiplantibacillus plantarum","Lactiplantibacillus plantarum SRCM103426"
"Francisella","Francisella uliginis"
"Oceanospirillales","Kangiellaceae"
"Erysipelotrichia","Erysipelotrichales"
"Thermaceae","Thermus"
"Acinetobacter","Acinetobacter sp. LoGeW2-3"
"Streptococcus agalactiae","Streptococcus agalactiae CUGBS591"
"Marinilactibacillus","Marinilactibacillus sp. 15R"
"Oscillatoriales","Gomontiellaceae"
"Polaribacter vadi","Polaribacter vadi LPB0003"
"Paenibacillus odorifer","Paenibacillus odorifer DSM 15391"
"Rhodobacteraceae","Pelagibaca"
"Peribacillus butanolivorans","Peribacillus butanolivorans PHB-7a"
"Moorella glycerini","Moorella glycerini DSM 11254"
"Croceibacter atlanticus","Croceibacter atlanticus HTCC2559"
"Mycobacterium avium","Mycobacterium avium subsp. avium 2285 (R)"
"Chlamydia trachomatis","Chlamydia trachomatis SQ01"
"Bacillus glycinifermentans","Bacillus glycinifermentans KBN06P03352"
"Xanthomonadales","Rhodanobacteraceae"
"Mesorhizobium japonicum","Mesorhizobium japonicum MAFF 303099"
"Pseudomonas","Pseudomonas asturiensis"
"Gordonia rubripertincta","Gordonia rubripertincta CWB2"
"Mycoplasma bovis","Mycoplasma bovis NADC18"
"Aeropyrum pernix","Aeropyrum pernix K1"
"Bacillus","Bacillus sp. ABP14"
"Enterococcus rotai","Enterococcus rotai LMG 26678"
"Streptococcus infantarius","Streptococcus infantarius ICDDRB-NRC-S5"
"Staphylococcus aureus","Staphylococcus aureus FDAARGOS_412"
"Pseudomonas","Pseudomonas salegens"
"Klebsiella pneumoniae","Klebsiella pneumoniae subsp. pneumoniae SCKP020049"
"Martelella mediterranea","Martelella mediterranea DSM 17316 MACL11"
"Spiroplasma chrysopicola","Spiroplasma chrysopicola DF-1"
"Klebsiella aerogenes","Klebsiella aerogenes NCTC9644"
"Enterobacter hormaechei","Enterobacter hormaechei subsp. hoffmannii DSM 14563"
"Granulibacter bethesdensis","Granulibacter bethesdensis NIH6.1"
"Pseudoxanthomonas","Pseudoxanthomonas spadix"
"Pseudodesulfovibrio","Pseudodesulfovibrio sp. zrk46"
"Streptococcus pyogenes","Streptococcus pyogenes MGAS10394"
"Enterobacter","Enterobacter cloacae complex sp."
"Methylomonas","Methylomonas sp. EFPC1"
"Absiella argi","Absiella argi JCM 30884"
"Haemophilus influenzae","Haemophilus influenzae P602-8883"
"Bordetella pertussis","Bordetella pertussis B1920"
"Anaerolineae","Anaerolineales"
"Bacillus circulans","Bacillus circulans PK3_109"
"Paenibacillus","Paenibacillus mucilaginosus"
"Chlamydia trachomatis","Chlamydia trachomatis E/12-94"
"Campylobacter jejuni","Campylobacter jejuni CJ018CCUA"
"Gammaproteobacteria","Orbales"
"Pyrococcus","Pyrococcus abyssi"
"Borreliella burgdorferi","Borreliella burgdorferi B331"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120738"
"Streptobacillus moniliformis","Streptobacillus moniliformis DSM 12112"
"Flavobacterium columnare","Flavobacterium columnare F9R78"
"Fervidobacterium changbaicum","Fervidobacterium changbaicum CBS-1"
"Helicobacter pylori","Helicobacter pylori J182"
"Pantoea agglomerans","Pantoea agglomerans C410P1"
"Klebsiella pneumoniae","Klebsiella pneumoniae MSB1_8A-sc-2280397"
"Bacillus thuringiensis","Bacillus thuringiensis T0139"
"Flavobacteriaceae","Gillisia"
"Lactobacillaceae","Paucilactobacillus"
"Xanthomonas oryzae","Xanthomonas oryzae pv. oryzae OS198"
"Candidatus Methylopumilus planktonicus","Candidatus Methylopumilus planktonicus MMS-VB-116"
"Thermococcaceae","Thermococcus"
"Providencia","Providencia vermicola"
"Sphingorhabdus","Sphingorhabdus sp. M41"
"Phaeobacter piscinae","Phaeobacter piscinae P14"
"Thioalkalivibrio nitratireducens","Thioalkalivibrio nitratireducens DSM 14787"
"Dickeya zeae","Dickeya zeae EC2"
"Campylobacter","Campylobacter ornithocola"
"Ralstonia","Ralstonia pseudosolanacearum"
"Streptococcus pyogenes","Streptococcus pyogenes NCTC13745"
"Brevundimonas","Brevundimonas sp. MF30-B"
"Clostridium butyricum","Clostridium butyricum DSM 10702"
"Rickettsiales","Candidatus Deianiraeaceae"
"Escherichia coli","Escherichia coli 1896"
"Salmonella enterica","Salmonella enterica subsp. arizonae serovar 53:-:- str. SA20100345"
"Bacillus subtilis","Bacillus subtilis subsp. subtilis str. BSP1"
"Streptacidiphilus bronchialis","Streptacidiphilus bronchialis DSM 106435"
"Paenibacillus rhizovicinus","Paenibacillus rhizovicinus 14171R-81"
"Mycobacteroides abscessus","Mycobacteroides abscessus UC22"
"Klebsiella pneumoniae","Klebsiella pneumoniae CR-HvKP5"
"Staphylococcus aureus","Staphylococcus aureus subsp. aureus 71193"
"Luteimonas","Luteimonas sp. JM171"
"Klebsiella pneumoniae","Klebsiella pneumoniae B16KP0226"
"Corynebacterium pseudotuberculosis","Corynebacterium pseudotuberculosis 133"
"Campylobacter coli","Campylobacter coli BG2108"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa SCAID PHRX1-2019"
"Escherichia coli","Escherichia coli 5CRE51"
"Candidatus Magnetococcus massalia","Candidatus Magnetococcus massalia MO-1"
"Lactococcus lactis","Lactococcus lactis subsp. lactis Il1403"
"Methanobacteriales","Methanobacteriaceae"
"Mycolicibacterium","Mycolicibacterium confluentis"
"Polaromonas","Polaromonas sp. JS666"
"Kiritimatiellaceae","Kiritimatiella"
"Fusobacterium nucleatum","Fusobacterium nucleatum subsp. nucleatum ATCC 25586"
"Chlorobium chlorochromatii","Chlorobium chlorochromatii CaD3"
"Escherichia coli","Escherichia coli 164"
"Bifidobacterium longum","Bifidobacterium longum subsp. longum BBMN68"
"Flavobacteriaceae","Psychroserpens"
"Escherichia coli","Escherichia coli Ecol_656"
"Corynebacterium ulcerans","Corynebacterium ulcerans 0211"
"Anoxybacillus kamchatkensis","Anoxybacillus kamchatkensis G10"
"Leptolyngbya","Leptolyngbya sp. NIES-3755"
"Pseudomonas vancouverensis","Pseudomonas vancouverensis BS3656"
"Helicobacter pylori","Helicobacter pylori GCT 27"
"Agrococcus carbonis","Agrococcus carbonis DSM 22965"
"Bacteroidetes Order II. Incertae sedis","Rhodothermaceae"
"Pseudomonas chlororaphis","Pseudomonas chlororaphis UFB2"
"Escherichia coli","Escherichia coli O157:H7 N8B7-2"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Newport str. CVM 21554"
"Akkermansia muciniphila","Akkermansia muciniphila EB-AMDK-36"
"Oxalobacter formigenes","Oxalobacter formigenes OXCC13"
"Brucella","Brucella sp. 141012304"
"Bradyrhizobium","Bradyrhizobium sp. ORS 278"
"Acinetobacter baumannii","Acinetobacter baumannii AR_0102"
"Burkholderia contaminans","Burkholderia contaminans ZCC"
"Klebsiella pneumoniae","Klebsiella pneumoniae AR_0087"
"Streptococcus salivarius","Streptococcus salivarius ICDC1"
"Bacillus","Bacillus paranthracis"
"Escherichia coli","Escherichia coli 2018-11-3CC"
"Streptococcus pyogenes","Streptococcus pyogenes STAB13021"
"Bacillus smithii","Bacillus smithii DSM 4216"
"Nonlabens","Nonlabens dokdonensis"
"Shigella sonnei","Shigella sonnei 75/02"
"Treponema","Treponema succinifaciens"
"Staphylococcaceae","Staphylococcus"
"Legionella pneumophila","Legionella pneumophila str. Lens"
"Capnocytophaga","Capnocytophaga leadbetteri"
"Megasphaera stantonii","Megasphaera stantonii AJH120"
"Bacillus xiamenensis","Bacillus xiamenensis VV3"
"Streptococcus thermophilus","Streptococcus thermophilus ASCC 1275"
"Profundibacter","Profundibacter amoris"
"Pseudomonas granadensis","Pseudomonas granadensis LMG 27940"
"Escherichia coli","Escherichia coli ECONIH2"
"Cobetia","Cobetia marina"
"Serratia marcescens","Serratia marcescens WVU-008"
"Actinobacteria","Rubrobacteria"
"Streptococcus pyogenes","Streptococcus pyogenes FDAARGOS_514"
"Staphylococcus aureus","Staphylococcus aureus NCTC13277"
"Pseudomonas","Pseudomonas alkylphenolica"
"Escherichia coli","Escherichia coli 127"
"Brachyspira hampsonii","Brachyspira hampsonii NSH-16"
"Streptomyces","Streptomyces clavuligerus"
"Proteus mirabilis","Proteus mirabilis PmBJ015"
"Pseudomonas psychrotolerans","Pseudomonas psychrotolerans CS51"
"Serratia marcescens","Serratia marcescens SCQ1"
"Lelliottia jeotgali","Lelliottia jeotgali PFL01"
"Schleiferilactobacillus harbinensis","Schleiferilactobacillus harbinensis M1"
"Xanthomonas translucens","Xanthomonas translucens pv. undulosa XtLr8"
"Geobacter","Geobacter pickeringii"
"Serratia","Serratia sp. LS-1"
"Escherichia coli","Escherichia coli MRSN346647"
"Rhodoferax","Rhodoferax sp. AJA081-3"
"Loigolactobacillus","Loigolactobacillus coryniformis"
"Acinetobacter pittii","Acinetobacter pittii 2012N21-164"
"Xanthomonas fragariae","Xanthomonas fragariae PD5205"
"Bordetella holmesii","Bordetella holmesii H385"
"Flavobacteriaceae","Zunongwangia"
"Basfia","[Mannheimia] succiniciproducens"
"Phaeobacter","Phaeobacter piscinae"
"Pseudanabaena","Pseudanabaena sp. ABRG5-3"
"Geobacter","Geobacter bremensis"
"Lancefieldella parvula","Atopobium parvulum DSM 20469"
"Thermosipho","Thermosipho sp. FR-w03"
"Escherichia coli","Escherichia coli CHL5009T"
"Streptococcus agalactiae","Streptococcus agalactiae FDAARGOS_254"
"Lactiplantibacillus pentosus","Lactiplantibacillus pentosus DSM 20314"
"Desulfobacteraceae","Desulfococcus"
"Thermogemmatispora argillosa","Thermogemmatispora argillosa A3-2"
"Oenococcus oeni","Oenococcus oeni SD-2a"
"Haloterrigena jeotgali","Haloterrigena jeotgali A29"
"Candidatus Methylopumilus universalis","Candidatus Methylopumilus universalis MMS-RIV-50"
"Burkholderia pyrrocinia","Burkholderia pyrrocinia DSM 10685"
"Xanthomonas citri","Xanthomonas citri pv. malvacearum MS14003"
"Pandoraea apista","Pandoraea apista AU2161"
"Escherichia coli","Escherichia coli ERL06-2503"
"Enterobacter cloacae","Enterobacter cloacae P101"
"Flavobacteriaceae","Mariniflexile"
"Paraburkholderia xenovorans","Paraburkholderia xenovorans LB400"
"Mycoplasma pneumoniae","Mycoplasma pneumoniae S68-tet-R"
"Massilia albidiflava","Massilia albidiflava DSM 17472"
"Desulfurococcus mucosus","Desulfurococcus mucosus DSM 2162"
"Aeromonas hydrophila","Aeromonas hydrophila GSH8-2"
"Syntrophotalea","Syntrophotalea acetylenivorans"
"Buchnera aphidicola","Buchnera aphidicola (Artemisaphis artemisicola) Aar"
"Campylobacter jejuni","Campylobacter jejuni CJ677CC064"
"Streptococcus agalactiae","Streptococcus agalactiae SA53"
"Gardnerella vaginalis","Gardnerella vaginalis GV37"
"Staphylococcus aureus","Staphylococcus aureus Laus385"
"Neisseria meningitidis","Neisseria meningitidis NZ-05/33"
"Allokutzneria albata","Allokutzneria albata DSM 44149"
"Moorella thermoacetica","Moorella thermoacetica DSM 2955"
"Rickettsia","Rickettsia parkeri"
"Klebsiella pneumoniae","Klebsiella pneumoniae KSB1_7F-sc-2280268"
"Streptococcus pneumoniae","Streptococcus pneumoniae 6A-10"
"Xanthomonas citri","Xanthomonas citri pv. phaseoli var. fuscans CFBP6990"
"Bacillus velezensis","Bacillus velezensis CBMB205"
"Streptococcus pyogenes","Streptococcus pyogenes M28PF1"
"Alistipes communis","Alistipes communis 5CBH24"
"Bifidobacterium bifidum","Bifidobacterium bifidum LMG 13195 JCM 7004"
"Klebsiella pneumoniae","Klebsiella pneumoniae XJ-K2"
"Clostridium butyricum","Clostridium butyricum S-45-5"
"Citrobacter freundii","Citrobacter freundii 111"
"Streptomyces lividans","Streptomyces lividans TK24"
"Klebsiella pneumoniae","Klebsiella pneumoniae AR_0120"
"Streptococcus mutans","Streptococcus mutans LAR01"
"Aeromonas hydrophila","Aeromonas hydrophila Aer_LaG34"
"Klebsiella pneumoniae","Klebsiella pneumoniae L5-2"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121747"
"Kocuria","Kocuria rhizophila"
"Aerococcus christensenii","Aerococcus christensenii CCUG28831"
"Pandoraea pulmonicola","Pandoraea pulmonicola DSM 16583"
"Massilia","Massilia sp. LPB0304"
"Neisseria gonorrhoeae","Neisseria gonorrhoeae NJ1711654"
"Polymorphospora rubra","Polymorphospora rubra NBRC 101157"
"Lentibacillus","Lentibacillus sp. CBA3610"
"Histophilus somni","Histophilus somni UOC-KLM-ATR-011"
"Streptomyces","Streptomyces sp. QHH-9511"
"Mycolicibacter terrae","Mycolicibacter terrae JCM 12143"
"Burkholderia","Burkholderia gladioli"
"Aurantimicrobium","Aurantimicrobium sp. MWH-Mo1"
"Streptomyces","Streptomyces sp. P3"
"Lactobacillus gasseri","Lactobacillus gasseri 130918"
"Levilactobacillus","Levilactobacillus suantsaii"
"Bacillus","Bacillus tropicus"
"Komagataeibacter europaeus","Komagataeibacter europaeus SRCM101446"
"Limosilactobacillus fermentum","Lactobacillus fermentum F-6"
"Anabaena","Anabaena sp. WA102"
"Megamonas","Megamonas funiformis"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa LES400"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Montevideo str. USDA-ARS-USMARC-1903"
"Mycolicibacterium aubagnense","Mycolicibacterium aubagnense JCM 15296"
"Vibrio coralliilyticus","Vibrio coralliilyticus S2052"
"Chlamydia pneumoniae","Chlamydia pneumoniae LPCoLN"
"Vibrio coralliilyticus","Vibrio coralliilyticus RE98"
"Bacillus anthracis","Bacillus anthracis str. SVA11"
"Variovorax","Variovorax boronicumulans"
"[Haemophilus] ducreyi","[Haemophilus] ducreyi GHA2"
"Treponema pallidum","Treponema pallidum subsp. pallidum UW254B"
"Brevibacterium casei","Brevibacterium casei FDAARGOS_902"
"Corynebacterium","Corynebacterium tuberculostearicum"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa PA_D9"
"Actinobacillus pleuropneumoniae","Actinobacillus pleuropneumoniae NCTC11384"
"Nitrobacter hamburgensis","Nitrobacter hamburgensis X14"
"Klebsiella pneumoniae","Klebsiella pneumoniae E17KP0052"
"Tatlockia micdadei","Tatlockia micdadei ATCC 33218"
"Escherichia coli","Escherichia coli O157:H7 F8492"
"Mycobacterium paragordonae","Mycobacterium paragordonae 49061"
"Yersinia frederiksenii","Yersinia frederiksenii FDAARGOS_418"
"Peptoniphilus ivorii","Peptoniphilus ivorii NCTC13079"
"Lactobacillus acidophilus","Lactobacillus acidophilus LA-G80-111"
"Lactobacillus johnsonii","Lactobacillus johnsonii DPC 6026"
"Aeromonas schubertii","Aeromonas schubertii WL1483"
"Pectobacterium parmentieri","Pectobacterium parmentieri WC19161"
"Brucella suis","Brucella suis 019"
"Burkholderia mallei","Burkholderia mallei Turkey8"
"Citrobacter freundii","Citrobacter freundii Cfr-13"
"Pseudomonas fulva","Pseudomonas fulva ZDHY414"
"Chlamydia","Chlamydia gallinacea"
"Phocaeicola dorei","Phocaeicola dorei isolate HS1_L3_B_079"
"Desulfovibrionaceae","Maridesulfovibrio"
"Spiroplasma mirum","Spiroplasma mirum ATCC 29335"
"Streptococcus gallolyticus","Streptococcus gallolyticus subsp. gallolyticus DSM 16831"
"Streptomyces clavuligerus","Streptomyces clavuligerus F1D7"
"Erythrobacteraceae","Aurantiacibacter"
"Bacillus","Bacillus beveridgei"
"Enterococcus faecium","Enterococcus faecium K60-39"
"Campylobacter","Campylobacter sp. RM16704"
"Glaciecola nitratireducens","Glaciecola nitratireducens FR1064"
"Mycoplasma phocicerebrale","Mycoplasma phocicerebrale 1049"
"Mycobacterium tuberculosis","Mycobacterium tuberculosis H37Rv"
"Tatumella citrea","Tatumella citrea ATCC 39140"
"Rhodococcus opacus","Rhodococcus opacus 1CP"
"Escherichia coli","Escherichia coli CP53"
"Priestia megaterium","Bacillus megaterium Q3"
"Lacticaseibacillus rhamnosus","Lactobacillus rhamnosus Lc 705"
"Clostridium ljungdahlii","Clostridium ljungdahlii DSM 13528"
"Exiguobacterium antarcticum","Exiguobacterium antarcticum B7 Eab7"
"Mycoplasma bovis","Mycoplasma bovis Hubei-1"
"Sinorhizobium meliloti","Sinorhizobium meliloti GR4"
"Pyrobaculum aerophilum","Pyrobaculum aerophilum str. IM2"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Uganda CVM 22437"
"Bacillaceae","Terribacillus"
"Streptococcus pyogenes","Streptococcus pyogenes MGAS10786"
"Enterococcus","Enterococcus thailandicus"
"Pseudomonas putida","Pseudomonas putida TS312"
"Paenibacillaceae","Saccharibacillus"
"Enterobacter hormaechei","Enterobacter hormaechei EB_P9_L5_03.19"
"Escherichia coli","Escherichia coli 133"
"Methylobacterium nodulans","Methylobacterium nodulans ORS 2060"
"Francisella tularensis","Francisella tularensis subsp. holarctica 425"
"Aeromonas","Aeromonas veronii"
"Corynebacterium ulcerans","Corynebacterium ulcerans 210932"
"Bifidobacterium","Bifidobacterium eulemuris"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121672"
"Oblitimonas alkaliphila","Oblitimonas alkaliphila B4199"
"Clavibacter michiganensis","Clavibacter michiganensis subsp. michiganensis MSF322"
"Flavobacteriaceae","Siansivirga"
"Staphylococcus aureus","Staphylococcus aureus CFBR-105"
"Salinimonas","Salinimonas sp. KX18D6"
"Spiroplasma","Spiroplasma syrphidicola"
"Leptospira interrogans","Leptospira interrogans serovar Bratislava PigK151"
"Pseudomonas brassicacearum","Pseudomonas brassicacearum 3Re2-7"
"Streptococcus dysgalactiae","Streptococcus dysgalactiae subsp. equisimilis RE378"
"Proteus vulgaris","Proteus vulgaris FDAARGOS_556"
"Serratia","Serratia sp. ATCC 39006"
"Azotobacter chroococcum","Azotobacter chroococcum B3"
"Paraburkholderia","Paraburkholderia phenoliruptrix"
"Bacillus amyloliquefaciens","Bacillus amyloliquefaciens UMAF6614"
"Microlunatus soli","Microlunatus soli DSM 21800"
"Staphylococcus haemolyticus","Staphylococcus haemolyticus SCAID PHRX1-2019"
"Chlamydia psittaci","Chlamydia psittaci VS225"
"Histophilus somni","Histophilus somni KLM-ASF-011"
"Lysinibacillus sphaericus","Lysinibacillus sphaericus 2173"
"Corallococcus coralloides","Corallococcus coralloides DSM 2259"
"Acinetobacter baumannii","Acinetobacter baumannii AR_0070"
"Thiomonas","Thiomonas sp. Bio17B3"
"Pseudomonas","Pseudomonas libanensis"
"Staphylococcus lugdunensis","Staphylococcus lugdunensis C_33"
"Carnobacterium maltaromaticum","Carnobacterium maltaromaticum LMA28"
"Vibrio spartinae","Vibrio spartinae 3.6"
"Gammaproteobacteria","Candidatus Vesicomyosocius"
"Alteromonas","Alteromonas stellipolaris"
"Legionella pneumophila","Legionella pneumophila subsp. fraseri Dallas 1E"
"Corynebacterium","Corynebacterium propinquum"
"Vibrio vulnificus","Vibrio vulnificus FORC_037"
"Coriobacterium","Coriobacterium glomerans"
"Pseudomonas putida","Pseudomonas putida IEC33019"
"Chlorobiaceae","Chloroherpeton"
"Mycobacterium tuberculosis","Mycobacterium tuberculosis variant bovis BCG str. Pasteur 1173P2"
"Bifidobacterium","Bifidobacterium actinocoloniiforme"
"Candidatus Blochmannia vafer","Candidatus Blochmannia vafer str. BVAF"
"Rhodococcus","Rhodococcus sp. PBTS 2"
"Rickettsia endosymbiont of Bemisia tabaci","Rickettsia sp. MEAM1 (Bemisia tabaci)"
"Escherichia coli","Escherichia coli RIVM_C029951"
"Xanthomonas campestris","Xanthomonas campestris pv. campestris 17"
"Levilactobacillus brevis","Levilactobacillus brevis NPS-QW-145"
"Bifidobacterium adolescentis","Bifidobacterium adolescentis ZJ2"
"Dietzia","Dietzia sp. JS16-p6b"
"Klebsiella pneumoniae","Klebsiella pneumoniae IRQBAS102c"
"Moraxellaceae","Moraxella"
"Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont'","Nostoc sp. Lobaria pulmonaria (5183) cyanobiont"
"Thermobispora bispora","Thermobispora bispora DSM 43833"
"Agrobacterium vitis","Agrobacterium vitis VAR06-30"
"Candidatus Kinetoplastibacterium galatii","Candidatus Kinetoplastibacterium galatii TCC219"
"Streptococcus agalactiae","Streptococcus agalactiae SA623"
"Escherichia coli","Escherichia coli CRE1"
"Bordetella parapertussis","Bordetella parapertussis I308"
"Campylobacter jejuni","Campylobacter jejuni NCTC13261"
"Bacillus altitudinis","Bacillus altitudinis 11-1-1"
"Bacillaceae","Sediminibacillus"
"Bacillus subtilis","Bacillus subtilis subsp. subtilis SRCM101392"
"Saccharolobus solfataricus","Saccharolobus solfataricus SARC-H"
"Serinicoccus hydrothermalis","Serinicoccus hydrothermalis JLT9"
"Chryseobacterium","Chryseobacterium sp. G0201"
"Nonlabens","Nonlabens ponticola"
"Chlamydia trachomatis","Chlamydia trachomatis E-DK-20"
"Burkholderia cenocepacia","Burkholderia cenocepacia PS27"
"Escherichia coli","Escherichia coli T7Express_LysYIq"
"Agrobacterium","Agrobacterium sp. MA01"
"Streptomyces","Streptomyces tirandamycinicus"
"Actinomyces","Actinomyces viscosus"
"Edwardsiella piscicida","Edwardsiella piscicida S11-285"
"Fusobacteriaceae","Ilyobacter"
"Desulfitobacterium hafniense","Desulfitobacterium hafniense DCB-2"
"Pantoea ananatis","Pantoea ananatis OC5a"
"Granulicella mallensis","Granulicella mallensis MP5ACTX8"
"Sulfitobacter","Sulfitobacter sp. SK011"
"Candidatus Nanopusillus acidilobi","Candidatus Nanopusillus acidilobi 7A"
"Dechloromonas","Dechloromonas aromatica"
"Helicobacter pylori","Helicobacter pylori BM012A"
"Streptococcus pneumoniae","Streptococcus pneumoniae 19F"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121989"
"Eubacterium","Eubacterium sp. NSJ-61"
"Mycobacterium","Mycobacterium branderi"
"Methanothermobacter thermautotrophicus","Methanothermobacter thermautotrophicus str. Delta H"
"Streptococcus equi","Streptococcus equi subsp. zooepidemicus SEZ33"
"Serratia marcescens","Serratia marcescens UMH8"
"Polaribacter","Polaribacter sp. MED152"
"Caldilineaceae","Caldilinea"
"Bacillus altitudinis","Bacillus altitudinis P-10"
"Prochlorococcus marinus","Prochlorococcus marinus str. MIT 9313"
"Bacillus paralicheniformis","Bacillus paralicheniformis BL-09"
"Streptococcus mitis","Streptococcus mitis FDAARGOS_684"
"Pseudobacter","Pseudobacter ginsenosidimutans"
"Mycobacterium dioxanotrophicus","Mycobacterium dioxanotrophicus PH-06"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa NCGM 1900"
"Cardiobacterium hominis","Cardiobacterium hominis NCTC10426"
"Pseudomonas","Pseudomonas sp. R3-18-08"
"Bacillus cereus","Bacillus cereus FDAARGOS_799"
"Komagataeibacter rhaeticus","Komagataeibacter rhaeticus ENS9b"
"Bifidobacterium breve","Bifidobacterium breve BR3"
"Pseudonocardia","Pseudonocardia sp. CGMCC 4.1532"
"Staphylococcus aureus","Staphylococcus aureus V605"
"Alkalihalobacillus clausii","Alkalihalobacillus clausii ENTPro"
"Pseudomonas coronafaciens","Pseudomonas coronafaciens pv. oryzae str. 1_6"
"Staphylococcus aureus","Staphylococcus aureus AR_0220"
"Staphylococcus pseudintermedius","Staphylococcus pseudintermedius 157588"
"Bradyrhizobium amphicarpaeae","Bradyrhizobium amphicarpaeae 2 39S1MB"
"Stappiaceae","Stappia"
"Lentilactobacillus parabuchneri","Lentilactobacillus parabuchneri NSMJ16"
"Pseudomonas fluorescens","Pseudomonas fluorescens NCTC9428"
"Mycoplasma","Mycoplasma sp. (ex Biomphalaria glabrata)"
"Selenomonas","Selenomonas sputigena"
"Acinetobacter baumannii","Acinetobacter baumannii LAC-4"
"Staphylococcus xylosus","Staphylococcus xylosus C2a"
"Corynebacterium flavescens","Corynebacterium flavescens OJ8"
"Mycoplasma","Mycoplasma ovipneumoniae"
"Promicromonosporaceae","Xylanimonas"
"Myroides odoratus","Myroides odoratus FDAARGOS_1132"
"Bacteroides zoogleoformans","Bacteroides zoogleoformans ATCC 33285"
"Psychrobacter cryohalolentis","Psychrobacter cryohalolentis FDAARGOS_308"
"Clostridium septicum","Clostridium septicum DSM 7534"
"Methanosarcina barkeri","Methanosarcina barkeri CM1"
"Pelagerythrobacter","Pelagerythrobacter marensis"
"Rhodanobacter","Rhodanobacter denitrificans"
"Erysipelothrix","Erysipelothrix piscisicarius"
"Clostridium","Clostridium butyricum"
"Campylobacter jejuni","Campylobacter jejuni subsp. jejuni HPC5"
"Paraburkholderia acidisoli","Paraburkholderia acidisoli DHF22"
"Kingella oralis","Kingella oralis DSM 18271"
"Bacillus pumilus","Bacillus pumilus SAFR-032"
"Escherichia coli","Escherichia coli O157:H7 E32511"
"Oenococcus sicerae","Oenococcus sicerae UCMA 15228"
"Bacillus paranthracis","Bacillus paranthracis NCCP 14796"
"Campylobacter jejuni","Campylobacter jejuni BCW_6920"
"Streptosporangium","Streptosporangium roseum"
"Pukyongia","Pukyongia salina"
"Candidatus Hepatoplasma crinochetorum","Candidatus Hepatoplasma crinochetorum Av"
"Enterobacter hormaechei","Enterobacter hormaechei Eho-4"
"Alistipes onderdonkii","Alistipes onderdonkii subsp. vulgaris 3BBH6"
